OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
53350,"CHARLOTTE (W), NC",3371,WM Supercenter,Retail,3240 WILKINSON BLVD,CHARLOTTE,MECKLENBURG,NC,28208-5630,Open,0123d4e9-23b6-405d-a44f-d316c23a0145,-9005145.9026,4194693.3111
53351,LARGO CROSSROAD FL,3372,WM Supercenter,Retail,2677 ROOSEVELT BLVD,LARGO,PINELLAS,FL,33760-2512,Open,48d91b42-2d8c-46e2-ae92-6e16843b4c97,-9209214.1214,3238018.6976
53352,TUCSON (CARDINAL) AZ,3377,Neighborhood Market,Retail,2823 W VALENCIA RD,TUCSON,PIMA,AZ,85746-8034,Open,e9cb12e0-acae-43ae-b847-c43078d5c358,-12359437.0443,3780769.4081
53353,ORO VALLEY AZ,3379,WM Supercenter,Retail,2150 E TANGERINE RD,ORO VALLEY,PIMA,AZ,85755-6236,Open,d4475a54-129d-401d-8168-0f9e376098dc,-12349884.3848,3819370.4593
53354,PASCO WA,3380,WM Supercenter,Retail,4820 N ROAD 68,PASCO,FRANKLIN,WA,99301-9009,Open,5b773e09-83d7-46e1-be6b-79dd58914ee6,-13267977.191,5824054.4077
53355,SWEETWATER TX,3381,WM Supercenter,Retail,407 NE GEORGIA AVE,SWEETWATER,NOLAN,TX,79556-8238,Open,e6d754ad-a8b3-42ac-8589-ca66ae443414,-11175739.0501,3823024.1521
53356,PUEBLO WEST CO,3382,WM Supercenter,Retail,78 N MCCULLOCH BLVD,PUEBLO WEST,PUEBLO,CO,81007-4444,Open,b6293e30-d22a-4c10-a436-93bc74c4b34a,-11659613.5958,4627060.4353
53357,"AMARILLO (SC), TX",3383,WM Supercenter,Retail,4215 CANYON DR,AMARILLO,POTTER,TX,79110-1105,Open,5b70409d-54fe-44a7-a247-4537da83e24a,-11339326.4927,4186986.1503
53358,HEREFORD (NW) TX,3384,WM Supercenter,Retail,300 W 15TH ST,HEREFORD,DEAF SMITH,TX,79045-3051,Open,e999e7a8-b9f5-4375-806e-f96c6d0b0d45,-11399969.789,4142130.7739
53359,ALBUQUERQUE (SAGE) NM,3385,Neighborhood Market,Retail,9600 SAGE RD SW,ALBUQUERQUE,BERNALILLO,NM,87121-6803,Open,e0d29370-0271-40a6-960e-413e38066028,-11882176.3235,4171323.6698
53360,SPRINGVILLE AL,3386,WM Supercenter,Retail,160 SPRINGVILLE STATION BLVD,SPRINGVILLE,St. Clair,AL,35146-6162,Open,699485b1-37d0-4ff2-8a71-4e35a6e27c15,-9621671.5365,3999263.6239
53361,"NORTH PORT, FL",3387,WM Supercenter,Retail,17000 TAMIAMI TRL,NORTH PORT,SARASOTA,FL,34287-7281,Open,60eb7750-b00e-493a-95c3-7e641e6e2732,-9152354.9085,3127801.3511
53362,LAWRENCEVILLE (S) GA,3388,WM Supercenter,Retail,1400 LAWRENCEVILLE HWY,LAWRENCEVILLE,GWINNETT,GA,30044-2029,Open,5b882619-f84b-4876-a849-0b23025c5a1f,-9353640.3627,4020312.5235
53363,SNELLVILLE (S) GA,3389,WM Supercenter,Retail,3435 CENTERVILLE HWY,SNELLVILLE,HOUSTON,GA,30039-6117,Open,87bdcf30-86be-40c9-8614-98860532466c,-9356034.1771,4003046.9461
53364,WOODLAND (W) TX,3390,WM Supercenter,Retail,10001 WOODLANDS PKWY,WOODLANDS,MONTGOMERY,TX,77382-2883,Open,a0c1d8ff-b444-4615-9e8e-f77540cb5057,-10640842.1063,3527986.2383
53365,SCHERTZ TX,3391,WM Supercenter,Retail,6102 FM 3009,SCHERTZ,BEXAR,TX,78154-3205,Open,248922bf-4610-475e-a68c-69ca57a2b5f9,-10939921.7332,3452758.2245
53366,BEDFORD TX,3392,Neighborhood Market,Retail,2108 BEDFORD RD,BEDFORD,TARRANT,TX,76021-5711,Open,47364e6b-fcbc-4367-9242-b97a73ac8f61,-10812702.2569,3874545.2095
53367,"ATLANTIC, IA",3394,WM Supercenter,Retail,1905 E 7TH ST,ATLANTIC,CASS,IA,50022-1916,Open,d37a2688-f4c0-4124-82dd-eebf55450bd3,-10573794.377,5071757.6283
53368,SOUTH GRAND ISLAND,3395,WM Supercenter,Retail,3501 S LOCUST ST,GRAND ISLAND,HALL,NE,68801-8853,Open,2e23ddeb-6d89-4ffa-b560-eed9ec0cb440,-10946730.5898,4995447.7033
53369,"MIAMI GARDENS, FL",3397,WM Supercenter,Retail,17650 NW 2ND AVE,MIAMI GARDENS,MIAMI-DADE,FL,33169-5019,Open,8f386fad-d313-4260-b1d0-959de3f0b716,-8928677.65,2991122.3849
53370,OSWEGO IL,3400,WM Supercenter,Retail,2300 US HIGHWAY 34,OSWEGO,KENDALL,IL,60543-7132,Open,340a3c4f-6d98-47bc-8ec3-daf40f37c820,-9829785.1056,5116694.5299
53371,COLLEGE PARK GA,3401,WM Supercenter,Retail,6149 OLD NATIONAL HWY,COLLEGE PARK,FULTON,GA,30349-4479,Open,b64bb252-3b9b-432d-b92e-165b3a89c88d,-9403396.1676,3973471.8319
53372,STOCKBRIDGE (S) GA,3402,WM Supercenter,Retail,1400 HUDSON BRIDGE RD,STOCKBRIDGE,HENRY,GA,30281-5018,Open,00befde6-49bc-4b1b-a2f8-269ccfc56c16,-9377077.5683,3962864.2761
53373,"DALLAS, GA",3403,WM Supercenter,Retail,3615 CHARLES HARDY PKWY,DALLAS,PAULDING,GA,30157-9472,Open,a9f871eb-ee90-4e55-8361-5f3ad47591e2,-9432146.4299,4020140.6456
53374,ROSEVILLE MN,3404,WM Supercenter,Retail,1960 TWIN LAKES PARKWAY,ROSEVILLE,RAMSEY,MN,55113-1324,Open,a78e60b7-011e-4cc5-b6b9-2ae7d417aef3,-10373135.7628,5624946.8587
53375,DALLAS (PRESTWD) TX,3406,WM Supercenter,Retail,15220 MONTFORT RD,DALLAS,DALLAS,TX,75248-6401,Open,a950cb3e-cc53-4824-89a6-c87b03e5f97e,-10777579.0651,3889869.6637
53376,BUCKEYE AZ,3407,WM Supercenter,Retail,1060 S WATSON RD,BUCKEYE,MARICOPA,AZ,85326-3371,Open,7d3f3da6-3b45-46ca-aade-f2703e80dfa4,-12530155.6135,3953442.692
53377,"CARSON CITY, NV",3408,WM Supercenter,Retail,3200 MARKET ST,CARSON CITY,CARSON CITY,NV,89706-7984,Open,659ffb79-e696-4edf-ae4e-fc7efee5347f,-13331347.4809,4748528.4128
53378,LEICESTER MA,3409,WM Supercenter,Retail,20 SOOJIAN DR,LEICESTER,WORCESTER,MA,01524-1946,Open,56bb5c3f-dd65-4f2b-a77c-b0fab4ca1f89,-8007784.0455,5198680.9201
53380,FAYETTEVILLE HOKE LOOP NC,3411,Neighborhood Market,Retail,8660 CLIFFDALE RD,FAYETTEVILLE,CUMBERLAND,NC,28314-5858,Open,e99f2c0c-5f11-4373-8d8b-173486387709,-8801364.3314,4171299.3281
53381,"ELIZABETHVILLE, PA",3412,WM Supercenter,Retail,200 KOCHER LN,ELIZABETHVILLE,DAUPHIN,PA,17023-8716,Open,389d582d-e9cc-4bd9-ab7b-472665e16ae8,-8548410.8261,4947049.1724
53382,PALM HARBOR FL,3414,Neighborhood Market,Retail,3400 E LAKE RD,PALM HARBOR,PINELLAS,FL,34685-2401,Open,c8a9b2aa-88ee-45ca-a132-87acb640a1d4,-9206812.4034,3256556.2935
53383,"TARPON SPRINGS, FL",3415,WM Supercenter,Retail,41232 US HIGHWAY 19 N,TARPON SPRINGS,PINELLAS,FL,34689-5106,Open,9c1d6b01-c4a9-452b-9a4b-e6d8f34e4470,-9210965.6223,3267551.1097
53384,"NAPLES, FL",3417,WM Supercenter,Retail,6650 COLLIER BLVD,NAPLES,COLLIER,FL,34114-8125,Open,d5b50740-4f42-4051-89f3-53314c582f7c,-9094462.9847,3006166.7631
53385,"WESLEY CHAPEL, FL",3418,WM Supercenter,Retail,28500 STATE ROAD 54,WESLEY CHAPEL,PASCO,FL,33543-3210,Open,c4d2ef94-f9e1-44fe-86a5-f634130e65de,-9166509.8497,3278600.8666
53386,FORT WORTH (VICKERY) TX,3419,Neighborhood Market,Retail,6756 W VICKERY BLVD,FORT WORTH,TARRANT,TX,76116-9156,Open,052db9bd-232b-4d7e-ae38-44b943bd02f8,-10845646.7036,3855995.3043
53387,"WESTBURY, NY",3420,Wal-Mart,Retail,1220 OLD COUNTRY RD,WESTBURY,NASSAU,NY,11590-5624,Open,23193d3d-8159-45dd-b256-0dfb2163a125,-8193218.9401,4974554.5318
53388,"DEPTFORD (E), NJ",3422,WM Supercenter,Retail,2000 CLEMENTS BRIDGE RD STE 100,DEPTFORD,GLOUCESTER,NJ,08096-2011,Open,defc88fd-4e61-4877-863d-247875b6f58f,-8359164.0182,4843333.2649
53389,"SANTA FE (S), NM",3423,WM Supercenter,Retail,5701 HERRERA DR,SANTA FE,SANTA FE,NM,87507-2677,Open,84536c3a-2d1a-4acc-9755-37cf172470c2,-11803419.1196,4248412.4532
53390,BIRMINGHAM VALLEYDALE AL,3424,Neighborhood Market,Retail,2653 VALLEYDALE ROAD,BIRMINGHAM,SHELBY,AL,35244-2026,Open,08c677ea-c824-45a3-8f61-e2f10ef692ab,-9655764.9116,3946171.5956
53391,HOUSTON (ALMEDA GENOA) TX,3425,WM Supercenter,Retail,9598 ROWLETT RD,HOUSTON,HARRIS,TX,77075-2414,Open,f2d499ac-6e65-4432-9051-c4bf60d8e6b5,-10601803.808,3456181.2548
53392,ARTESIA NM,3427,WM Supercenter,Retail,604 N 26TH ST,ARTESIA,EDDY,NM,88210-3723,Open,084e6014-808a-45ad-af19-33c77fced354,-11624720.5014,3875104.3672
53393,"FARMINGTON, NM",3428,WM Supercenter,Retail,1400 W MAIN ST,FARMINGTON,SAN JUAN,NM,87401-3836,Open,af404894-1604-49c0-80b5-cd89777a9270,-12047683.1368,4401799.7813
53394,WARREN PA,3429,WM Supercenter,Retail,2901 MARKET ST,WARREN,WARREN,PA,16365-5216,Open,07a9ad3e-8f70-43d1-b943-7e7df2b98e6c,-8811036.214,5143342.8487
53395,OKLAHOMA CITY OK,3430,WM Supercenter,Retail,9011 NE 23RD ST,OKLAHOMA CITY,OKLAHOMA,OK,73141-3009,Open,4d465294-5890-4573-94d6-66662deb9d40,-10839104.7911,4231441.6228
53396,HUDSON OAKS TX,3431,WM Supercenter,Retail,2801 E INTERSTATE 20,HUDSON OAKS,PARKER,TX,76087-8596,Open,b26387b1-b5a7-4b38-b8e3-688311d67b26,-10876976.0158,3862951.4562
53397,"DESOTO, TX",3432,WM Supercenter,Retail,951 W BELT LINE RD,DESOTO,DALLAS,TX,75115-3822,Open,db5218ce-3e42-4f6a-8b91-050d2b77c10e,-10784607.1098,3841388.9077
53398,RED OAK TX,3433,WM Supercenter,Retail,100 S RYAN DR,RED OAK,ELLIS,TX,75154-4214,Open,7d602c31-2401-43b3-b08f-f2a5fbff7dc3,-10777503.0339,3833664.6441
53399,"WOODSTOCK, IL",3434,WM Supercenter,Retail,1275 LAKE AVE,WOODSTOCK,MCHENRY,IL,60098-7415,Open,b97a3723-93fb-4d53-95e8-55322ef1a095,-9843194.6515,5205662.3489
53400,"GREENWOOD, IN",3435,WM Supercenter,Retail,1133 NO EMERSON ROAD,GREENWOOD,JOHNSON,IN,46143-6275,Open,6660c283-ce99-47d1-97af-bbacaeebafc1,-9582391.8976,4812894.3624
53401,"SOUTH BEND, IN",3436,WM Supercenter,Retail,700 W IRELAND RD,SOUTH BEND,ST. JOSEPH,IN,46614-3810,Open,56a379fd-f890-4abb-9b93-2bb8a4d70515,-9602180.7182,5105169.2485
53402,"NAVARRE, FL",3439,WM Supercenter,Retail,9360 NAVARRE PKWY,NAVARRE,SANTA ROSA,FL,32566-2910,Open,1e206f01-423d-42c8-b035-be4aba5fab2a,-9665963.8921,3556643.1772
53403,MURRELLS INLET TOURNAMENT SC,3442,Neighborhood Market,Retail,11980 HIGHWAY 17 BYP,MURRELLS INLET,HORRY,SC,29576-9339,Open,27b6ca65-902e-439a-94e2-21c1ed7ab179,-8797464.921,3973134.423
53404,"RIVERDALE, NJ",3443,Wal-Mart,Retail,48 STATE RT 23,RIVERDALE,MORRIS,NJ,07457-1602,Open,1ce42948-ed74-4211-993e-0617782120c8,-8272402.7203,5011288.425
53405,"HOLLAND, OH",3445,WM Supercenter,Retail,1355 S MCCORD RD,HOLLAND,LUCAS,OH,43528-9141,Open,f52f118b-f3c4-430c-9d10-457db04818a0,-9317378.1499,5103713.3307
53406,WHITEHALL OH,3447,WM Supercenter,Retail,3657 E MAIN ST,WHITEHALL,FRANKLIN,OH,43213-2924,Open,80c48999-7cf4-4faf-8831-97f51f7e60cd,-9228431.3164,4859210.8507
53407,KILLEEN E TX,3449,Neighborhood Market,Retail,3801 E STAN SCHLUETER LOOP,KILLEEN,BELL,TX,76542-6623,Open,d173c964-e749-42f1-8e36-ef617addfc1a,-10877135.9819,3642108.9669
53408,KILLEEN W TX,3450,Neighborhood Market,Retail,2900 CLEAR CREEK ROAD,KILLEEN,BELL,TX,76549-0000,Open,3885dd92-3097-4401-944f-dc7584a4093d,-10887086.3859,3646690.905
53409,"HOUSTON(RIPPLE), TX",3452,Neighborhood Market,Retail,4810 HIGHWAY 6 N,HOUSTON,HARRIS,TX,77084-2979,Open,f273fe5c-5070-47ef-9283-113cafc25225,-10647132.4368,3483550.8211
53410,WYOMING MI,3453,WM Supercenter,Retail,355 54TH STREET SW,WYOMING,KENT,MI,49548-0000,Open,a967c6a3-6447-406d-98fa-dadce20f05c7,-9537044.7898,5291968.7676
53411,PERRY(BRIGHAM CITY) UT,3454,WM Supercenter,Retail,1200 S COMMERCE WAY,PERRY,BOX ELDER,UT,84302-3117,Open,e0b800cd-f5ba-4e0d-8bbf-4dda48393ff6,-12471130.6799,5084000.7196
53412,"RICHMOND, CA",3455,Wal-Mart,Retail,1400 HILLTOP MALL RD,RICHMOND,CONTRA COSTA,CA,94806-1913,Open,cc70a1bd-e8bd-4086-a2af-188f1f837477,-13617530.5221,4576582.6504
53413,HOPE MILLS NC,3456,Neighborhood Market,Retail,4220 LEGION ROAD,HOPE MILLS,CUMBERLAND,NC,28348-0000,Open,6b466d88-76ec-4fc5-a35d-91bceea0a681,-8786734.1673,4161688.9499
53414,"TULSA, OK",3457,Neighborhood Market,Retail,3116 S GARNETT RD,TULSA,OSAGE,OK,74146-1933,Open,3df7f771-5c70-473e-9cdd-fbec6102beec,-10670369.156,4316902.9588
53415,WHITEHALL MI,3458,WM Supercenter,Retail,2755 HOLTON-WHITEHALL ROAD,WHITEHALL,MUSKEGON,MI,49461-9516,Open,d4cc2b04-7ac1-4a87-aaec-2130ee60e5e0,-9607973.0831,5374204.8121
53416,BLOOMINGTON IL,3459,WM Supercenter,Retail,2225 W MARKET ST,BLOOMINGTON,MCLEAN,IL,61705-5014,Open,1424c11f-014f-4ec7-a0a0-2a818bb476e8,-9912056.5545,4937368.3044
53417,"PEORIA (N), IL",3460,WM Supercenter,Retail,8915 N ALLEN RD,PEORIA,PEORIA,IL,61615-1534,Open,a59b4ee3-de3c-4480-98c1-256bc536b519,-9978059.3278,4982329.4373
53418,PEACHTREE CITY GA,3461,WM Supercenter,Retail,2717 HIGHWAY 54,PEACHTREE CITY,FAYETTE,GA,30269-1031,Open,9d0f9a87-020b-4af2-90ec-4c6ded5a13db,-9417624.5797,3948676.8373
53419,SUWANEE GA,3462,WM Supercenter,Retail,3245 LAWRENCEVILLE SUWANEE RD,SUWANEE,GWINNETT,GA,30024-6541,Open,6208fad2-70be-40ac-994e-26bbf5de0e07,-9356490.8096,4033702.6603
53420,BRANDON FL,3463,WM Supercenter,Retail,1208 E BRANDON BLVD,BRANDON,HILLSBOROUGH,FL,33511-5529,Open,3de06588-e0ca-4732-9940-293cefed2e5a,-9157712.6043,3241489.7688
53421,CHINO CA,3464,WM Supercenter,Retail,3943 GRAND AVE,CHINO,SAN BERNARDINO,CA,91710-5440,Open,b5b649e3-242a-477d-bcf3-7958e92f4b6f,-13104448.9703,4028175.7821
53422,GLENDALE AZ 11-12-02,3465,WM Supercenter,Retail,5010 N 95TH AVE,GLENDALE,MARICOPA,AZ,85305-3042,Open,d4677264-9463-4190-90a5-7c27ee488e39,-12497541.7857,3963222.613
53423,LINDEN NJ,3469,WM Supercenter,Retail,1050 W EDGAR RD,LINDEN,UNION,NJ,07036-6422,Open,8bcffa34-07ab-46db-a88c-a99b6fed0ebf,-8265970.7246,4956183.5952
53424,KENNESAW GA,3471,WM Supercenter,Retail,3105 COBB PKWY NW,KENNESAW,COBB,GA,30152-1013,Open,facd39b4-582b-4b6c-a3da-513eec3e0e3f,-9424072.5385,4032638.3873
53425,"POST FALLS, ID",3472,WM Supercenter,Retail,3050 E MULLAN AVE,POST FALLS,KOOTENAI,ID,83854-8939,Open,a6fa5804-e451-4e0b-af82-121b64262acd,-13014042.5157,6059360.498
53426,"LAS VEGAS, NV",3473,WM Supercenter,Retail,4505 W CHARLESTON BLVD,LAS VEGAS,CLARK,NV,89102-1501,Open,1b1996cd-ca4e-4e29-a97e-7be23d52df0b,-12824184.2298,4322153.377
53427,"BRADENTON (NE), FL",3474,WM Supercenter,Retail,6225 E STATE ROAD 64,BRADENTON,MANATEE,FL,34208-6244,Open,d2d3840b-27a6-4723-b32d-ed518b9ea8eb,-9181899.4353,3185564.1887
53428,"NORRISTOWN (W), PA",3475,WM Supercenter,Retail,650 S TROOPER RD,NORRISTOWN,MONTGOMERY,PA,19403-3416,Open,52f142d1-f3fc-4457-b91e-af5b26770d58,-8393646.7889,4884488.7317
53429,"CANTON, MI",3476,WM Supercenter,Retail,39500 FORD RD,CANTON,WAYNE,MI,48187-4311,Open,a5015a9e-3564-483c-8df7-197a598a5608,-9287421.407,5209868.7325
53430,LONG BEACH CA,3477,WM Supercenter,Retail,7250 CARSON BLVD,LONG BEACH,LOS ANGELES,CA,90808-2358,Open,9df13712-eb65-45ea-9a00-d79fd9deafc8,-13145789.133,4005920.0992
53431,HONOLULU HI,3478,Wal-Mart,Retail,700 KEEAUMOKU ST,HONOLULU,HONOLULU,HI,96814-3014,Open,49d6342c-b739-4601-91df-7843a23778c1,-17571028.3227,2427077.559
53432,"ROGERS(NEW HOPE), AR",3479,Neighborhood Market,Retail,1819 S 8TH ST,ROGERS,BENTON,AR,72756-5912,Open,6bd7bcbb-e9fb-4e2d-ab01-0bbecff59404,-10477864.8058,4343815.8022
53433,"LEBANON, VA",3480,WM Supercenter,Retail,1050 REGIONAL PARK RD,LEBANON,RUSSELL,VA,24266-3712,Open,2da0363c-8c96-40cb-91c8-3aa8004b27a0,-9133094.6329,4425229.2904
53434,"BALTIMORE, MD",3481,Wal-Mart,Retail,112 CARROLL ISLAND RD,BALTIMORE,BALTIMORE,MD,21220-2208,Open,accc4a4a-d456-45b3-a68f-a8b31e4e0e5d,-8504910.62,4770004.2681
53435,PLANO COIT 190 TX,3482,WM Supercenter,Retail,425 COIT RD,PLANO,COLLIN,TX,75075-5709,Open,8b817f75-e02f-41be-9339-2d31e6dbf1fb,-10772564.0107,3895883.2257
53436,HOUMA LA,3483,WM Supercenter,Retail,933 GRAND CAILLOU RD,HOUMA,TERREBONNE,LA,70363-5705,Open,8cdc14b6-0d98-4737-b0f8-c8051e041d62,-10095858.7261,3450264.3837
53437,"PENSACOLA, FL",3484,WM Supercenter,Retail,2951 S BLUE ANGEL PKWY,PENSACOLA,ESCAMBIA,FL,32506-6906,Open,ecf3f535-d454-40cf-a8c1-f29a607e476a,-9725069.8663,3549984.917
53438,"BLAIRSVILLE, GA",3485,WM Supercenter,Retail,2257 HWY 515,BLAIRSVILLE,UNION,GA,30512-8200,Open,6e1906ad-95f6-4ff4-a0b5-033bfd1471ed,-9350624.4951,4145415.0188
53439,ATHENS OH,3486,WM Supercenter,Retail,929 E STATE ST,ATHENS,ATHENS,OH,45701-2117,Open,b273fee8-aa1b-42ba-8b6e-ead9bdda5c10,-9135658.432,4769856.7423
53440,"SHELBY TWP, MI",3487,WM Supercenter,Retail,51450 SHELBY PKWY,SHELBY TOWNSHIP,MACOMB,MI,48315-1786,Open,54b58fd1-3e0f-4b84-a53c-bc56b3cf8429,-9240671.6737,5262342.3302
53441,"BURLINGTON, WI",3488,WM Supercenter,Retail,1901 MILWAUKEE AVE,BURLINGTON,RACINE,WI,53105-9799,Open,0e1c71b0-0335-491d-8e54-46b5e63fee73,-9824403.9214,5266940.9291
53442,"GOLDEN RING, MD",3489,WM Supercenter,Retail,6420 PETRIE WAY,BALTIMORE,BALTIMORE,MD,21237-3034,Open,18d02f76-09bc-4b40-837b-792667c2ffaa,-8514588.1799,4770097.8222
53443,HANOVER MD,3490,Wal-Mart,Retail,7081 ARUNDEL MILLS CIR,HANOVER,ANNE ARUNDEL,MD,21076-1387,Open,cf674f08-5f72-4595-95e8-e70e88d98ff1,-8541820.0443,4744004.4633
53444,"METHUEN, MA",3491,Wal-Mart,Retail,70 PLEASANT VALLEY ST,METHUEN,ESSEX,MA,01844-7288,Open,3b067e10-37d7-49d9-9556-2483c560d829,-7922067.2584,5272953.7723
53445,"WICHITA, KS",3492,WM Supercenter,Retail,11411 E KELLOGG DR,WICHITA,SEDGWICK,KS,67207-1928,Open,e5495b2c-6cf9-4f4d-98f8-2d44a54ba168,-10820738.2996,4533808.791
53446,"MARTINEZ, CA",3493,Wal-Mart,Retail,1021 ARNOLD DR,MARTINEZ,CONTRA COSTA,CA,94553-4103,Open,839c55d6-4704-4b20-9e3d-b01ca388bc7c,-13593161.9064,4578989.1674
53447,SAN MARCOS CA EF,3494,Wal-Mart,Retail,732 CENTER DR,SAN MARCOS,SAN DIEGO,CA,92069-3535,Open,4f88aaa8-df3d-48a9-a8a4-45fde1704975,-13038119.8083,3913327.2258
53448,"CLARKSVILLE(S), TN",3495,WM Supercenter,Retail,2315 MADISON ST,CLARKSVILLE,MONTGOMERY,TN,37043-5454,Open,91ce665e-9cab-40c9-b3e2-840f3655800c,-9714748.2118,4370947.7194
53449,"PLYMOUTH, WI",3497,WM Supercenter,Retail,428 WALTON DR,PLYMOUTH,SHEBOYGAN,WI,53073-5019,Open,6f6f2be2-65ad-42cb-94c8-5ded457817cc,-9790037.2569,5427101.4077
53450,"BLAINE, MN",3498,WM Supercenter,Retail,4369 BALL ROAD NE,BLAINE,ANOKA,MN,55014-2209,Open,1b43dbff-d529-4e45-b612-de8235526800,-10370501.2758,5646740.5861
53451,JEFFERSON WI,3499,WM Supercenter,Retail,1520 S MAIN ST,JEFFERSON,JEFFERSON,WI,53549-2940,Open,ae72135f-db61-4715-b65d-5b8a848fcecb,-9886046.7555,5310086.7614
53452,HOUSTON TX,3500,WM Supercenter,Retail,5655 E SAM HOUSTON PKWY N,HOUSTON,HARRIS,TX,77015-3250,Open,b2ed4256-e200-4eda-85c6-34cef611bb98,-10593740.826,3478631.0894
53453,"ELVERSON, PA",3501,WM Supercenter,Retail,100 CROSSINGS BLVD,ELVERSON,BERKS,PA,19520-9069,Open,4df45f86-ab87-4831-a66a-ba0747eb7d7b,-8444965.7421,4888220.0206
53454,HAMILTON(E) OH,3502,WM Supercenter,Retail,3201 PRINCETON RD,HAMILTON,BUTLER,OH,45011-5332,Open,7b78fd1d-4ef2-48d7-90c6-a607be41a6ec,-9407402.7787,4777426.6716
53455,"THOMASVILLE, NC",3503,WM Supercenter,Retail,1585 LIBERTY DR STE 1,THOMASVILLE,DAVIDSON,NC,27360-6356,Open,fb0ba49f-8ceb-4f46-b307-c651c9cd10f5,-8912840.7827,4280774.835
53456,HICKORY MCDONALD NC,3504,Neighborhood Market,Retail,2415 SPRINGS RD NE,HICKORY,CATAWBA,NC,28601-3069,Open,d9a5da5d-fd2c-49ca-a58b-90329fe9d344,-9049099.9582,4266637.7696
53457,WISCONSIN DELLS WI,3505,WM Supercenter,Retail,130 COMMERCE ST,WISCONSIN DELLS,SAUK,WI,53965-8263,Open,651a582b-cc0b-4569-8982-f0a3faecfd8f,-9997844.8088,5401429.9203
53458,"TULSA, OK",3508,Neighborhood Market,Retail,1770 S ELM PL,BROKEN ARROW,TULSA,OK,74012-6453,Open,34a6602c-07b1-4c31-b4cb-9f96679ede86,-10664311.8172,4305211.6644
53459,"HOUSTON, TX",3509,Neighborhood Market,Retail,11755 BEECHNUT ST,HOUSTON,HARRIS,TX,77072-4107,Open,7ead3e4b-53cc-4095-8f88-bc2b20f36d0d,-10640593.1959,3463437.2615
53460,PEARLAND TX,3510,WM Supercenter,Retail,1710 BROADWAY ST,PEARLAND,BRAZORIA,TX,77581-5604,Open,6fc01735-b30f-40b2-8eae-6d5c476ff1f2,-10601609.4442,3445323.827
53461,HAYDEN ID,3511,WM Supercenter,Retail,550 W HONEYSUCKLE AVE,HAYDEN,KOOTENAI,ID,83835-6042,Open,251adc46-2dbc-451b-b1f7-8152b9d9face,-13001376.918,6065193.8639
53462,ALBUQUERQUE MONTGOMERY NM,3512,Neighborhood Market,Retail,11018 MONTGOMERY BLVD NE,ALBUQUERQUE,BERNALILLO,NM,87111-3962,Open,25e8ceac-d61d-4bcb-9edb-0d0a724cf20b,-11857401.7255,4181528.2048
53463,SHAKOPEE MN 11-11-02,3513,WM Supercenter,Retail,8101 OLD CARRIAGE CT,SHAKOPEE,SCOTT,MN,55379-3155,Open,b37c2340-ee45-4b4a-a535-4c28ea864c3f,-10399214.246,5586845.3305
53464,"BRADFORD, PA",3514,WM Supercenter,Retail,50 FOSTER BROOK BLVD,BRADFORD,MCKEAN,PA,16701-3276,Open,759f1c34-ca74-4e22-91f2-cf996d927ec2,-8750703.3877,5157763.585
53465,HILLSBORO OH,3515,WM Supercenter,Retail,540 HARRY SAUNER RD,HILLSBORO,HIGHLAND,OH,45133-8298,Open,af8d25ab-e828-4b1c-94f4-fafe59cd047a,-9308731.5198,4754360.3
53466,"CHULA VISTA (E), CA",3516,WM Supercenter,Retail,1360 EASTLAKE PKWY,CHULA VISTA,SAN DIEGO,CA,91915-4116,Open,47e3768f-c3fc-404f-b327-cc55120884e5,-13020828.5518,3846437.629
53467,RIO RANCHO SOUTHERN NM,3517,Neighborhood Market,Retail,1115 NM HIGHWAY 528 SE,RIO RANCHO,SANDOVAL,NM,87124-0000,Open,09a8c6ee-f08b-482c-8730-22bbc952441f,-11873130.1677,4196481.2362
53468,"LAREDO(SE), TX",3518,WM Supercenter,Retail,2320 BOB BULLOCK LOOP,LAREDO,WEBB,TX,78043-9772,Open,b5330144-4b25-4a1b-9d6c-7d847c69bfca,-11070920.2836,3188384.849
53469,"SECAUCUS, NJ",3520,WM Supercenter,Retail,400 PARK PL,SECAUCUS,HUDSON,NJ,07094-3654,Open,c05d9e35-d972-4a36-9563-55f3d43d9e2e,-8242365.4934,4981855.0782
53470,SHERMAN W TX,3521,Neighborhood Market,Retail,2210 N FM 1417,SHERMAN,GRAYSON,TX,75092-3103,Open,fb47fd96-ec29-4f00-a0f6-d18fac0c0126,-10758365.655,3982652.7441
53471,"BALDWIN PARK, CA",3522,WM Supercenter,Retail,3250 BIG DALTON AVE,BALDWIN PARK,LOS ANGELES,CA,91706-5107,Open,b93796bc-08a9-470e-8945-2c78285f087f,-13131636.0843,4038466.309
53472,"SANTA CLARITA (E), CA",3523,WM Supercenter,Retail,26471 CARL BOYER DR,SANTA CLARITA,LOS ANGELES,CA,91350-2996,Open,ab4ba7e5-ee52-4033-8342-c5b358a3d7b7,-13192044.6078,4084512.0441
53473,"PUYALLUP (S), WA",3525,WM Supercenter,Retail,16502 MERIDIAN E,PUYALLUP,PIERCE,WA,98375-2515,Open,6bf78bca-2233-4583-86c6-4b498e97fc35,-13614067.7067,5959387.6052
